gene_id,GO,level
Solyc01g008240,GO:0022857,molecular_function
Solyc01g008240,GO:0055085,biological_process
Solyc01g008250,GO:0045454,biological_process
Solyc01g008280,GO:0019211,molecular_function
Solyc01g008290,GO:0005737,cellular_component
Solyc01g008290,GO:0016627,molecular_function
Solyc01g008290,GO:0055114,biological_process
Solyc01g008300,GO:0016747,molecular_function
Solyc01g008310,GO:0003723,molecular_function
Solyc01g008310,GO:0004826,molecular_function
Solyc01g008320,GO:0046872,molecular_function
Solyc01g008330,GO:0005524,molecular_function
Solyc01g008340,GO:0003735,molecular_function
Solyc01g008340,GO:0005622,cellular_component
Solyc01g008340,GO:0005840,cellular_component
Solyc01g008340,GO:0006412,biological_process
Solyc01g008360,GO:0003676,molecular_function
Solyc01g008370,GO:0005515,molecular_function
Solyc01g008390,GO:0005515,molecular_function
Solyc01g008410,GO:0005515,molecular_function
Solyc01g008420,GO:0006855,biological_process
Solyc01g008420,GO:0015238,NA
Solyc01g008420,GO:0015297,molecular_function
Solyc01g008420,GO:0016020,cellular_component
Solyc01g008420,GO:0055085,biological_process
Solyc01g008440,GO:0005509,molecular_function
Solyc01g008460,GO:0009055,molecular_function
Solyc01g008460,GO:0051536,molecular_function
Solyc01g008470,GO:0015031,biological_process
Solyc01g008470,GO:0030176,cellular_component
Solyc01g008490,GO:0003700,molecular_function
Solyc01g008490,GO:0006355,biological_process
Solyc01g008500,GO:0004672,molecular_function
Solyc01g008500,GO:0005524,molecular_function
Solyc01g008500,GO:0006468,biological_process
Solyc01g008530,GO:0003824,molecular_function
Solyc01g008530,GO:0050662,molecular_function
Solyc01g008540,GO:0003824,molecular_function
Solyc01g008540,GO:0050662,molecular_function
Solyc01g008550,GO:0003824,molecular_function
Solyc01g008550,GO:0050662,molecular_function
Solyc01g008560,GO:0003951,molecular_function
Solyc01g008560,GO:0006741,biological_process
Solyc01g008570,GO:0004672,molecular_function
Solyc01g008570,GO:0006468,biological_process
Solyc01g008580,GO:0016020,cellular_component
Solyc01g008580,GO:0030001,biological_process
Solyc01g008580,GO:0046873,molecular_function
Solyc01g008580,GO:0055085,biological_process
Solyc01g008590,GO:0016020,cellular_component
Solyc01g008590,GO:0030001,biological_process
Solyc01g008590,GO:0046873,molecular_function
Solyc01g008590,GO:0055085,biological_process
Solyc01g008600,GO:0003676,molecular_function
Solyc01g008610,GO:0004553,molecular_function
Solyc01g008610,GO:0005975,biological_process
Solyc01g008620,GO:0004553,molecular_function
Solyc01g008620,GO:0005975,biological_process
Solyc01g008640,GO:0005506,molecular_function
Solyc01g008640,GO:0016705,molecular_function
Solyc01g008640,GO:0020037,molecular_function
Solyc01g008640,GO:0055114,biological_process
Solyc01g008650,GO:0005506,molecular_function
Solyc01g008650,GO:0016705,molecular_function
Solyc01g008650,GO:0020037,molecular_function
Solyc01g008650,GO:0055114,biological_process
Solyc01g008660,GO:0005515,molecular_function
Solyc01g008670,GO:0005506,molecular_function
Solyc01g008670,GO:0016705,molecular_function
Solyc01g008670,GO:0020037,molecular_function
Solyc01g008670,GO:0055114,biological_process
Solyc01g008710,GO:0004553,molecular_function
Solyc01g008710,GO:0005975,biological_process
Solyc01g008720,GO:0004553,molecular_function
Solyc01g008720,GO:0005975,biological_process
Solyc01g008730,GO:0006351,biological_process
Solyc01g008730,GO:0043565,molecular_function
Solyc01g008740,GO:0005509,molecular_function
Solyc01g008770,GO:0007165,biological_process
Solyc01g008790,GO:0016788,molecular_function
Solyc01g008800,GO:0005515,molecular_function
Solyc01g008820,GO:0004190,molecular_function
Solyc01g008820,GO:0016021,cellular_component
Solyc01g008830,GO:0005507,molecular_function
Solyc01g008830,GO:0016491,molecular_function
Solyc01g008830,GO:0055114,biological_process
Solyc01g008850,GO:0004672,molecular_function
Solyc01g008850,GO:0005524,molecular_function
Solyc01g008850,GO:0006468,biological_process
Solyc01g008860,GO:0004672,molecular_function
Solyc01g008860,GO:0005524,molecular_function
Solyc01g008860,GO:0006468,biological_process
Solyc01g008870,GO:0004672,molecular_function
Solyc01g008870,GO:0005524,molecular_function
Solyc01g008870,GO:0006468,biological_process
Solyc01g008880,GO:0003700,molecular_function
Solyc01g008880,GO:0006355,biological_process
Solyc01g008890,GO:0003700,molecular_function
Solyc01g008890,GO:0006355,biological_process
Solyc01g008930,GO:0010024,biological_process
Solyc01g008930,GO:0016636,molecular_function
Solyc01g008930,GO:0050897,molecular_function
Solyc01g008930,GO:0055114,biological_process
Solyc01g008950,GO:0005509,molecular_function
Solyc01g008960,GO:0003676,molecular_function
Solyc01g008970,GO:0003676,molecular_function
Solyc01g008980,GO:0003700,molecular_function
Solyc01g008980,GO:0006355,biological_process
Solyc01g008990,GO:0000445,cellular_component
Solyc01g008990,GO:0006397,biological_process
Solyc01g009000,GO:0061630,molecular_function
Solyc01g009010,GO:0005524,molecular_function
Solyc01g009020,GO:0004869,molecular_function
Solyc01g009040,GO:0005634,cellular_component
Solyc01g009050,GO:0032324,biological_process
Solyc01g009060,GO:0005515,molecular_function
Solyc01g009080,GO:0005515,molecular_function
Solyc01g009170,GO:0005634,cellular_component
Solyc01g009180,GO:0003871,molecular_function
Solyc01g009180,GO:0008270,molecular_function
Solyc01g009180,GO:0009086,biological_process
Solyc01g009230,GO:0016491,molecular_function
Solyc01g009230,GO:0046872,molecular_function
Solyc01g009230,GO:0055114,biological_process
Solyc01g009240,GO:0004553,molecular_function
Solyc01g009240,GO:0005975,biological_process
Solyc01g009280,GO:0016787,molecular_function
Solyc01g009290,GO:0031124,biological_process
Solyc01g009300,GO:0004672,molecular_function
Solyc01g009300,GO:0005524,molecular_function
Solyc01g009300,GO:0006468,biological_process
Solyc01g009310,GO:0016020,cellular_component
Solyc01g009320,GO:0004842,molecular_function
Solyc01g009320,GO:0016567,biological_process
Solyc01g009330,GO:0004842,molecular_function
Solyc01g009330,GO:0016567,biological_process
Solyc01g009370,GO:0005506,molecular_function
Solyc01g009370,GO:0016705,molecular_function
Solyc01g009370,GO:0020037,molecular_function
Solyc01g009370,GO:0055114,biological_process
Solyc01g009380,GO:0016021,cellular_component
Solyc01g009380,GO:0016485,biological_process
Solyc01g009390,GO:0000290,biological_process
Solyc01g009390,GO:0008047,molecular_function
Solyc01g009390,GO:0043085,biological_process
Solyc01g009400,GO:0004601,molecular_function
Solyc01g009400,GO:0006979,biological_process
Solyc01g009400,GO:0020037,molecular_function
Solyc01g009400,GO:0055114,biological_process
Solyc01g009410,GO:0004601,molecular_function
Solyc01g009410,GO:0006979,biological_process
Solyc01g009410,GO:0020037,molecular_function
Solyc01g009410,GO:0055114,biological_process
Solyc01g009420,GO:0003824,molecular_function
Solyc01g009420,GO:0050662,molecular_function
Solyc01g009440,GO:0003700,molecular_function
Solyc01g009440,GO:0006355,biological_process
Solyc01g009443,GO:0004222,molecular_function
Solyc01g009470,GO:0003950,molecular_function
Solyc01g009510,GO:0003700,molecular_function
Solyc01g009510,GO:0006355,biological_process
Solyc01g009600,GO:0008168,molecular_function
Solyc01g009610,GO:0004864,molecular_function
Solyc01g009610,GO:0009966,biological_process
Solyc01g009610,GO:0043666,biological_process
Solyc01g009620,GO:0003729,molecular_function
Solyc01g009620,GO:0005849,cellular_component
Solyc01g009620,GO:0006378,biological_process
Solyc01g009630,GO:0003729,molecular_function
Solyc01g009630,GO:0005849,cellular_component
Solyc01g009630,GO:0006378,biological_process
Solyc01g009640,GO:0004650,molecular_function
Solyc01g009640,GO:0005975,biological_process
Solyc01g009670,GO:0003723,molecular_function
Solyc01g009670,GO:0006396,biological_process
Solyc01g009670,GO:0016779,molecular_function
Solyc01g009690,GO:0005515,molecular_function
Solyc01g009700,GO:0005515,molecular_function
Solyc01g009810,GO:0005515,molecular_function
Solyc01g009860,GO:0003677,molecular_function
Solyc01g009860,GO:0006355,biological_process
Solyc01g009870,GO:0006629,biological_process
Solyc01g009870,GO:0008081,molecular_function
Solyc01g009880,GO:0000145,cellular_component
Solyc01g009880,GO:0006887,biological_process
Solyc01g009890,GO:0009055,molecular_function
Solyc01g009890,GO:0015035,molecular_function
Solyc01g009890,GO:0045454,biological_process
Solyc01g009900,GO:0009055,molecular_function
Solyc01g009900,GO:0015035,molecular_function
Solyc01g009900,GO:0045454,biological_process
Solyc01g009910,GO:0009055,molecular_function
Solyc01g009910,GO:0015035,molecular_function
Solyc01g009910,GO:0045454,biological_process
Solyc01g009930,GO:0005515,molecular_function
Solyc01g009940,GO:0016787,molecular_function
Solyc01g009960,GO:0006631,biological_process
Solyc01g009960,GO:0045300,molecular_function
Solyc01g009960,GO:0055114,biological_process
Solyc01g009970,GO:0016787,molecular_function
Solyc01g009990,GO:0000413,biological_process
Solyc01g009990,GO:0003755,molecular_function
Solyc01g010020,GO:0005509,molecular_function
Solyc01g010030,GO:0004672,molecular_function
Solyc01g010030,GO:0005524,molecular_function
Solyc01g010030,GO:0006468,biological_process
Solyc01g010050,GO:0004014,molecular_function
Solyc01g010050,GO:0006597,biological_process
Solyc01g010050,GO:0008295,biological_process
Solyc01g010080,GO:0005216,molecular_function
Solyc01g010080,GO:0006811,biological_process
Solyc01g010080,GO:0016020,cellular_component
Solyc01g010080,GO:0055085,biological_process
Solyc01g010130,GO:0046983,molecular_function
Solyc01g010160,GO:0004553,molecular_function
Solyc01g010160,GO:0005975,biological_process
Solyc01g010240,GO:0007275,biological_process
Solyc01g010250,GO:0005975,biological_process
Solyc01g010260,GO:0005506,molecular_function
Solyc01g010260,GO:0016705,molecular_function
Solyc01g010260,GO:0020037,molecular_function
Solyc01g010260,GO:0055114,biological_process
Solyc01g010290,GO:0071705,biological_process
Solyc01g010370,GO:0008168,molecular_function
Solyc01g010390,GO:0004553,molecular_function
Solyc01g010390,GO:0005975,biological_process
Solyc01g010490,GO:0005506,molecular_function
Solyc01g010490,GO:0016705,molecular_function
Solyc01g010490,GO:0020037,molecular_function
Solyc01g010490,GO:0055114,biological_process
Solyc01g010530,GO:0016021,cellular_component
Solyc01g010530,GO:0022857,molecular_function
Solyc01g010530,GO:0055085,biological_process
Solyc01g010540,GO:0003723,molecular_function
Solyc01g010580,GO:0003723,molecular_function
Solyc01g010590,GO:0000413,biological_process
Solyc01g010590,GO:0003755,molecular_function
Solyc01g010600,GO:0003677,molecular_function
Solyc01g010650,GO:0055085,biological_process
Solyc01g010660,GO:0004672,molecular_function
Solyc01g010660,GO:0006468,biological_process
Solyc01g010710,GO:0004185,molecular_function
Solyc01g010710,GO:0006508,biological_process
Solyc01g010720,GO:0004185,molecular_function
Solyc01g010720,GO:0006508,biological_process
Solyc01g010740,GO:0030570,molecular_function
Solyc01g010760,GO:0005741,cellular_component
Solyc01g010760,GO:0055085,biological_process
Solyc01g010780,GO:0004672,molecular_function
Solyc01g010780,GO:0006468,biological_process
Solyc01g010820,GO:0006511,biological_process
Solyc01g010820,GO:0031625,molecular_function
Solyc01g010860,GO:0005506,molecular_function
Solyc01g010860,GO:0008610,biological_process
Solyc01g010860,GO:0016491,molecular_function
Solyc01g010860,GO:0055114,biological_process
Solyc01g010870,GO:0008168,molecular_function
Solyc01g010880,GO:0008270,molecular_function
Solyc01g010900,GO:0005506,molecular_function
Solyc01g010900,GO:0016705,molecular_function
Solyc01g010900,GO:0020037,molecular_function
Solyc01g010900,GO:0055114,biological_process
Solyc01g010950,GO:0004672,molecular_function
Solyc01g010950,GO:0006468,biological_process
Solyc01g010970,GO:0003676,molecular_function
Solyc01g011000,GO:0003723,molecular_function
Solyc01g011000,GO:0003746,molecular_function
Solyc01g011000,GO:0006452,biological_process
Solyc01g011000,GO:0043022,molecular_function
Solyc01g011000,GO:0045901,biological_process
Solyc01g011000,GO:0045905,biological_process
Solyc01g011040,GO:0005515,molecular_function
Solyc01g011050,GO:0005515,molecular_function
Solyc01g011340,GO:0016787,molecular_function
Solyc01g011410,GO:0016651,molecular_function
Solyc01g011410,GO:0048038,molecular_function
Solyc01g011410,GO:0051287,molecular_function
Solyc01g011410,GO:0055114,biological_process
Solyc01g011417,GO:0009521,cellular_component
Solyc01g011417,GO:0009767,biological_process
Solyc01g011417,GO:0016020,cellular_component
Solyc01g011417,GO:0016168,molecular_function
Solyc01g011417,GO:0019684,biological_process
Solyc01g011430,GO:0004144,molecular_function
Solyc01g011430,GO:0045017,biological_process
Solyc01g011470,GO:0006952,biological_process
Solyc01g011510,GO:0016491,molecular_function
Solyc01g011510,GO:0055114,biological_process
Solyc01g012540,GO:0004525,molecular_function
Solyc01g012540,GO:0006396,biological_process
Solyc01g012580,GO:0004525,molecular_function
Solyc01g012580,GO:0006396,biological_process
Solyc01g012670,GO:0004525,molecular_function
Solyc01g012670,GO:0006396,biological_process
Solyc01g012690,GO:0005515,molecular_function
Solyc01g012700,GO:0016491,molecular_function
Solyc01g012700,GO:0055114,biological_process
Solyc01g012740,GO:0004525,molecular_function
Solyc01g012740,GO:0006396,biological_process
Solyc01g012750,GO:0016491,molecular_function
Solyc01g012750,GO:0055114,biological_process
Solyc01g012760,GO:0016491,molecular_function
Solyc01g012760,GO:0055114,biological_process
Solyc01g013780,GO:0004525,molecular_function
Solyc01g013780,GO:0006396,biological_process
Solyc01g013840,GO:0004525,molecular_function
Solyc01g013840,GO:0006396,biological_process
Solyc01g013880,GO:0005515,molecular_function
Solyc01g013883,GO:0016491,molecular_function
Solyc01g013883,GO:0055114,biological_process
Solyc01g013890,GO:0016491,molecular_function
Solyc01g013890,GO:0055114,biological_process
Solyc01g013920,GO:0004525,molecular_function
Solyc01g013920,GO:0006396,biological_process
Solyc01g014020,GO:0005515,molecular_function
Solyc01g014060,GO:0009055,molecular_function
Solyc01g014070,GO:0009055,molecular_function
Solyc01g014130,GO:0005515,molecular_function
Solyc01g014160,GO:0005515,molecular_function
Solyc01g014180,GO:0008270,molecular_function
Solyc01g014230,GO:0005515,molecular_function
Solyc01g014310,GO:0005515,molecular_function
Solyc01g014320,GO:0008168,molecular_function
Solyc01g014410,GO:0004525,molecular_function
Solyc01g014410,GO:0006396,biological_process
Solyc01g014450,GO:0004525,molecular_function
Solyc01g014450,GO:0006396,biological_process
Solyc01g014480,GO:0005634,cellular_component
Solyc01g014490,GO:0003677,molecular_function
Solyc01g014490,GO:0003918,molecular_function
Solyc01g014490,GO:0006265,biological_process
Solyc01g014520,GO:0004672,molecular_function
Solyc01g014520,GO:0005524,molecular_function
Solyc01g014520,GO:0006468,biological_process
Solyc01g014550,GO:0004672,molecular_function
Solyc01g014550,GO:0005524,molecular_function
Solyc01g014550,GO:0006468,biological_process
Solyc01g014650,GO:0004672,molecular_function
Solyc01g014650,GO:0006468,biological_process
Solyc01g014690,GO:0004672,molecular_function
Solyc01g014690,GO:0005524,molecular_function
Solyc01g014690,GO:0006468,biological_process
Solyc01g014720,GO:0003700,molecular_function
Solyc01g014720,GO:0006355,biological_process
Solyc01g014725,GO:0005515,molecular_function
Solyc01g014800,GO:0004525,molecular_function
Solyc01g014800,GO:0006396,biological_process
Solyc01g014840,GO:0043531,molecular_function
Solyc01g014850,GO:0003723,molecular_function
Solyc01g014910,GO:0046983,molecular_function
Solyc01g014930,GO:0005515,molecular_function
Solyc01g015000,GO:0006808,biological_process
Solyc01g015000,GO:0030234,molecular_function
Solyc01g015060,GO:0031047,biological_process
Solyc01g015080,GO:0004601,molecular_function
